pos	word	ratio*10000	covered*100
20435	horrific	0.02	93.98
20436	jing	0.02	93.98
20437	ist	0.02	93.98
20438	ying	0.02	93.98
20439	lett	0.02	93.98
20440	excludes	0.02	93.98
20441	interfered	0.02	93.98
20442	exert	0.02	93.99
20443	mcgrath	0.02	93.99
20444	anglia	0.02	93.99
20445	sweetie	0.02	93.99
20446	relinquished	0.02	93.99
20447	modulo	0.02	93.99
20448	fuji	0.02	93.99
20449	giacomo	0.02	93.99
20450	def	0.02	93.99
20451	herds	0.02	93.99
20452	barbie	0.02	93.99
20453	fungal	0.02	93.99
20454	gladys	0.02	93.99
20455	ripple	0.02	93.99
20456	wrestle	0.02	93.99
20457	bradshaw	0.02	93.99
20458	summarize	0.02	93.99
20459	supervise	0.02	93.99
20460	wcw	0.02	93.99
20461	deduction	0.02	93.99
20462	diminish	0.02	93.99
20463	275	0.02	93.99
20464	enrico	0.02	93.99
20465	cosmetic	0.02	93.99
20466	chao	0.02	93.99
20467	leases	0.02	93.99
20468	scholastic	0.02	93.99
20469	mani	0.02	93.99
20470	markedly	0.02	93.99
20471	screenings	0.02	93.99
20472	breaker	0.02	93.99
20473	falkland	0.02	93.99
20474	eastman	0.02	93.99
20475	registering	0.02	93.99
20476	thistle	0.02	93.99
20477	marquette	0.02	93.99
20478	earnestly	0.02	93.99
20479	mrna	0.02	93.99
20480	penthouse	0.02	93.99
20481	graphite	0.02	93.99
20482	hydrodynamics	0.02	93.99
20483	bono	0.02	93.99
20484	oblong	0.02	93.99
20485	morally	0.02	93.99
20486	tentacles	0.02	93.99
20487	ether	0.02	93.99
20488	causality	0.02	93.99
20489	cessation	0.02	93.99
20490	gymnast	0.02	94.00
20491	lipstick	0.02	94.00
20492	chieftain	0.02	94.00
20493	stimulating	0.02	94.00
20494	wolverine	0.02	94.00
20495	yvonne	0.02	94.00
20496	lifetimes	0.02	94.00
20497	empathy	0.02	94.00
20498	settles	0.02	94.00
20499	afterlife	0.02	94.00
20500	pictorial	0.02	94.00
20501	undone	0.02	94.00
20502	microbial	0.02	94.00
20503	grating	0.02	94.00
20504	drilled	0.02	94.00
20505	abolish	0.02	94.00
20506	claimant	0.02	94.00
20507	bared	0.02	94.00
20508	kazakh	0.02	94.00
20509	ordinarily	0.02	94.00
20510	legislatures	0.02	94.00
20511	administrations	0.02	94.00
20512	excitedly	0.02	94.00
20513	opaque	0.02	94.00
20514	sloop	0.02	94.00
20515	mathematicians	0.02	94.00
20516	maddox	0.02	94.00
20517	deferred	0.02	94.00
20518	nouveau	0.02	94.00
20519	mathews	0.02	94.00
20520	flourishing	0.02	94.00
20521	padua	0.02	94.00
20522	dentist	0.02	94.00
20523	standardization	0.02	94.00
20524	hahn	0.02	94.00
20525	conversions	0.02	94.00
20526	rung	0.02	94.00
20527	soto	0.02	94.00
20528	busted	0.02	94.00
20529	harlan	0.02	94.00
20530	pubs	0.02	94.00
20531	grover	0.02	94.00
20532	sesame	0.02	94.00
20533	artement	0.02	94.00
20534	pisa	0.02	94.00
20535	mandal	0.02	94.00
20536	trieste	0.02	94.00
20537	enthusiastically	0.02	94.01
20538	glassy	0.02	94.01
20539	reliefs	0.02	94.01
20540	brewster	0.02	94.01
20541	harrow	0.02	94.01
20542	enveloped	0.02	94.01
20543	chop	0.02	94.01
20544	neighbourhoods	0.02	94.01
20545	clinched	0.02	94.01
20546	tedious	0.02	94.01
20547	deprivation	0.02	94.01
20548	anticipating	0.02	94.01
20549	frustrating	0.02	94.01
20550	interned	0.02	94.01
20551	leaflets	0.02	94.01
20552	jem	0.02	94.01
20553	excel	0.02	94.01
20554	coiled	0.02	94.01
20555	onstage	0.02	94.01
20556	taxpayers	0.02	94.01
20557	pow	0.02	94.01
20558	inhabits	0.02	94.01
20559	huff	0.02	94.01
20560	categorical	0.02	94.01
20561	asthma	0.02	94.01
20562	basalt	0.02	94.01
20563	newscast	0.02	94.01
20564	departmental	0.02	94.01
20565	likened	0.02	94.01
20566	ezio	0.02	94.01
20567	summed	0.02	94.01
20568	alta	0.02	94.01
20569	fitzroy	0.02	94.01
20570	hadrons	0.02	94.01
20571	mammoth	0.02	94.01
20572	pendulum	0.02	94.01
20573	kb	0.02	94.01
20574	woken	0.02	94.01
20575	itll	0.02	94.01
20576	proximal	0.02	94.01
20577	hk	0.02	94.01
20578	abrams	0.02	94.01
20579	terrific	0.02	94.01
20580	fulfillment	0.02	94.01
20581	slay	0.02	94.01
20582	breakaway	0.02	94.01
20583	narcotics	0.02	94.01
20584	gated	0.02	94.01
20585	candace	0.02	94.02
20586	tricked	0.02	94.02
20587	rightful	0.02	94.02
20588	vomit	0.02	94.02
20589	godfather	0.02	94.02
20590	sixties	0.02	94.02
20591	bequeathed	0.02	94.02
20592	armagh	0.02	94.02
20593	singaporean	0.02	94.02
20594	associative	0.02	94.02
20595	renee	0.02	94.02
20596	improvisation	0.02	94.02
20597	shriek	0.02	94.02
20598	herrera	0.02	94.02
20599	retribution	0.02	94.02
20600	deter	0.02	94.02
20601	bratislava	0.02	94.02
20602	hardships	0.02	94.02
20603	iss	0.02	94.02
20604	flinch	0.02	94.02
20605	compilations	0.02	94.02
20606	everest	0.02	94.02
20607	genie	0.02	94.02
20608	lille	0.02	94.02
20609	bundled	0.02	94.02
20610	gorilla	0.02	94.02
20611	sinners	0.02	94.02
20612	salty	0.02	94.02
20613	labyrinth	0.02	94.02
20614	grooves	0.02	94.02
20615	albanians	0.02	94.02
20616	oder	0.02	94.02
20617	sepals	0.02	94.02
20618	rounding	0.02	94.02
20619	raaf	0.02	94.02
20620	armory	0.02	94.02
20621	insulation	0.02	94.02
20622	rangle	0.02	94.02
20623	salford	0.02	94.02
20624	shielded	0.02	94.02
20625	motivations	0.02	94.02
20626	crewe	0.02	94.02
20627	bureaucracy	0.02	94.02
20628	massif	0.02	94.02
20629	theologians	0.02	94.02
20630	roaming	0.02	94.02
20631	1758	0.02	94.02
20632	plume	0.02	94.02
20633	exiles	0.02	94.03
20634	weep	0.02	94.03
20635	westwood	0.02	94.03
20636	rani	0.02	94.03
20637	loomed	0.02	94.03
20638	dementia	0.02	94.03
20639	zhejiang	0.02	94.03
20640	afb	0.02	94.03
20641	rsquo	0.02	94.03
20642	koreans	0.02	94.03
20643	tully	0.02	94.03
20644	personalized	0.02	94.03
20645	haunt	0.02	94.03
20646	dunbar	0.02	94.03
20647	juventus	0.02	94.03
20648	contractual	0.02	94.03
20649	gleamed	0.02	94.03
20650	eff	0.02	94.03
20651	babu	0.02	94.03
20652	militias	0.02	94.03
20653	headwaters	0.02	94.03
20654	consultancy	0.02	94.03
20655	aquino	0.02	94.03
20656	sawmill	0.02	94.03
20657	grotesque	0.02	94.03
20658	promoters	0.02	94.03
20659	chemotherapy	0.02	94.03
20660	desolate	0.02	94.03
20661	integrates	0.02	94.03
20662	comptroller	0.02	94.03
20663	pak	0.02	94.03
20664	bari	0.02	94.03
20665	marne	0.02	94.03
20666	lapse	0.02	94.03
20667	silica	0.02	94.03
20668	indoors	0.02	94.03
20669	decidedly	0.02	94.03
20670	contenders	0.02	94.03
20671	cultivate	0.02	94.03
20672	cnns	0.02	94.03
20673	veracruz	0.02	94.03
20674	proficiency	0.02	94.03
20675	vec	0.02	94.03
20676	kiran	0.02	94.03
20677	cruises	0.02	94.03
20678	cartesian	0.02	94.03
20679	barbed	0.02	94.03
20680	scarcity	0.02	94.03
20681	devastation	0.02	94.03
20682	sua	0.02	94.04
20683	glamorgan	0.02	94.04
20684	corrugated	0.02	94.04
20685	partnering	0.02	94.04
20686	apprehended	0.02	94.04
20687	182	0.02	94.04
20688	bade	0.02	94.04
20689	octopus	0.02	94.04
20690	paralysis	0.02	94.04
20691	mx	0.02	94.04
20692	mahmud	0.02	94.04
20693	aviator	0.02	94.04
20694	penance	0.02	94.04
20695	patriarchate	0.02	94.04
20696	plastics	0.02	94.04
20697	uniformed	0.02	94.04
20698	benefactor	0.02	94.04
20699	unbearable	0.02	94.04
20700	islamist	0.02	94.04
20701	cern	0.02	94.04
20702	ernesto	0.02	94.04
20703	partridge	0.02	94.04
20704	hera	0.02	94.04
20705	fleeting	0.02	94.04
20706	chilly	0.02	94.04
20707	motorized	0.02	94.04
20708	vela	0.02	94.04
20709	corbin	0.02	94.04
20710	lucknow	0.02	94.04
20711	malabar	0.02	94.04
20712	ozone	0.02	94.04
20713	gilles	0.02	94.04
20714	prakash	0.02	94.04
20715	irradiation	0.02	94.04
20716	ornament	0.02	94.04
20717	quivering	0.02	94.04
20718	370	0.02	94.04
20719	burnham	0.02	94.04
20720	prosecute	0.02	94.04
20721	prefectural	0.02	94.04
20722	accolades	0.02	94.04
20723	booming	0.02	94.04
20724	spitting	0.02	94.04
20725	alcoholism	0.02	94.04
20726	christensen	0.02	94.04
20727	refreshing	0.02	94.04
20728	rampant	0.02	94.04
20729	rg	0.02	94.04
20730	compiling	0.02	94.05
20731	boldly	0.02	94.05
20732	carmichael	0.02	94.05
20733	admissible	0.02	94.05
20734	215	0.02	94.05
20735	relocating	0.02	94.05
20736	multidimensional	0.02	94.05
20737	padma	0.02	94.05
20738	sumo	0.02	94.05
20739	willoughby	0.02	94.05
20740	orle	0.02	94.05
20741	larkin	0.02	94.05
20742	pigeons	0.02	94.05
20743	coli	0.02	94.05
20744	winery	0.02	94.05
20745	timbers	0.02	94.05
20746	cavendish	0.02	94.05
20747	alphabetical	0.02	94.05
20748	escorts	0.02	94.05
20749	crumbling	0.02	94.05
20750	ー	0.02	94.05
20751	northwards	0.02	94.05
20752	johor	0.02	94.05
20753	elsa	0.02	94.05
20754	calming	0.02	94.05
20755	groaning	0.02	94.05
20756	jurist	0.02	94.05
20757	reuters	0.02	94.05
20758	learner	0.02	94.05
20759	headlined	0.02	94.05
20760	diagnostics	0.02	94.05
20761	saetan	0.02	94.05
20762	wharton	0.02	94.05
20763	chromosomes	0.02	94.05
20764	spp	0.02	94.05
20765	engulfed	0.02	94.05
20766	parentheses	0.02	94.05
20767	pussy	0.02	94.05
20768	theyve	0.02	94.05
20769	pereira	0.02	94.05
20770	intimidating	0.02	94.05
20771	artisans	0.02	94.05
20772	hallmark	0.02	94.05
20773	jp	0.02	94.05
20774	gilmore	0.02	94.05
20775	yerevan	0.02	94.05
20776	cupboard	0.02	94.05
20777	heaviest	0.02	94.05
20778	overthrown	0.02	94.05
20779	powerhouse	0.02	94.06
20780	confidently	0.02	94.06
20781	neuronal	0.02	94.06
20782	outrageous	0.02	94.06
20783	knighted	0.02	94.06
20784	quarries	0.02	94.06
20785	complimented	0.02	94.06
20786	securely	0.02	94.06
20787	csa	0.02	94.06
20788	jett	0.02	94.06
20789	maldives	0.02	94.06
20790	hezbollah	0.02	94.06
20791	indistinguishable	0.02	94.06
20792	acquaintances	0.02	94.06
20793	floats	0.02	94.06
20794	clemson	0.02	94.06
20795	colbert	0.02	94.06
20796	olympian	0.02	94.06
20797	fresco	0.02	94.06
20798	freaked	0.02	94.06
20799	allegation	0.02	94.06
20800	redundancy	0.02	94.06
20801	parades	0.02	94.06
20802	jeopardy	0.02	94.06
20803	overboard	0.02	94.06
20804	scoop	0.02	94.06
20805	weave	0.02	94.06
20806	oblivion	0.02	94.06
20807	rationale	0.02	94.06
20808	originality	0.02	94.06
20809	complexion	0.02	94.06
20810	wand	0.02	94.06
20811	roxy	0.02	94.06
20812	ramps	0.02	94.06
20813	worsened	0.02	94.06
20814	envelopes	0.02	94.06
20815	spiked	0.02	94.06
20816	genomic	0.02	94.06
20817	pantheon	0.02	94.06
20818	potts	0.02	94.06
20819	eritrea	0.02	94.06
20820	rollins	0.02	94.06
20821	sarcastically	0.02	94.06
20822	gasps	0.02	94.06
20823	pooling	0.02	94.06
20824	sui	0.02	94.06
20825	ghent	0.02	94.06
20826	vicky	0.02	94.06
20827	guineas	0.02	94.06
20828	waller	0.02	94.07
20829	strewn	0.02	94.07
20830	mata	0.02	94.07
20831	axioms	0.02	94.07
20832	rayleigh	0.02	94.07
20833	transatlantic	0.02	94.07
20834	dinamo	0.02	94.07
20835	reversing	0.02	94.07
20836	dismissing	0.02	94.07
20837	crusader	0.02	94.07
20838	wastewater	0.02	94.07
20839	fay	0.02	94.07
20840	inferno	0.02	94.07
20841	pluto	0.02	94.07
20842	vinegar	0.02	94.07
20843	juris	0.02	94.07
20844	vinci	0.02	94.07
20845	konrad	0.02	94.07
20846	jock	0.02	94.07
20847	boron	0.02	94.07
20848	ramirez	0.02	94.07
20849	overlook	0.02	94.07
20850	det	0.02	94.07
20851	upland	0.02	94.07
20852	shetland	0.02	94.07
20853	disqualification	0.02	94.07
20854	stockings	0.02	94.07
20855	visitation	0.02	94.07
20856	charlemagne	0.02	94.07
20857	caspian	0.02	94.07
20858	tingling	0.02	94.07
20859	dwelt	0.02	94.07
20860	palma	0.02	94.07
20861	javanese	0.02	94.07
20862	flyer	0.02	94.07
20863	arresting	0.02	94.07
20864	scented	0.02	94.07
20865	bandage	0.02	94.07
20866	portage	0.02	94.07
20867	kimberley	0.02	94.07
20868	warily	0.02	94.07
20869	tunis	0.02	94.07
20870	shandong	0.02	94.07
20871	dow	0.02	94.07
20872	aleksandr	0.02	94.07
20873	maximally	0.02	94.07
20874	minimally	0.02	94.07
20875	fours	0.02	94.07
20876	refine	0.02	94.08
20877	mcc	0.02	94.08
20878	hearst	0.02	94.08
20879	biomass	0.02	94.08
20880	padres	0.02	94.08
20881	wreath	0.02	94.08
20882	austen	0.02	94.08
20883	optimism	0.02	94.08
20884	sy	0.02	94.08
20885	cos	0.02	94.08
20886	qur	0.02	94.08
20887	watering	0.02	94.08
20888	deploying	0.02	94.08
20889	kaufman	0.02	94.08
20890	quadrupole	0.02	94.08
20891	tir	0.02	94.08
20892	dea	0.02	94.08
20893	aroma	0.02	94.08
20894	intro	0.02	94.08
20895	tata	0.02	94.08
20896	shaman	0.02	94.08
20897	gestapo	0.02	94.08
20898	concordia	0.02	94.08
20899	migrating	0.02	94.08
20900	intensities	0.02	94.08
20901	peacekeeping	0.02	94.08
20902	rpg	0.02	94.08
20903	flaring	0.02	94.08
20904	greyish	0.02	94.08
20905	esa	0.02	94.08
20906	compulsion	0.02	94.08
20907	nuisance	0.02	94.08
20908	affectionate	0.02	94.08
20909	roast	0.02	94.08
20910	ballast	0.02	94.08
20911	noe	0.02	94.08
20912	kinship	0.02	94.08
20913	analogues	0.02	94.08
20914	guerrillas	0.02	94.08
20915	keynote	0.02	94.08
20916	herschel	0.02	94.08
20917	parcels	0.02	94.08
20918	distraught	0.02	94.08
20919	tuna	0.02	94.08
20920	aqueous	0.02	94.08
20921	whereof	0.02	94.08
20922	containment	0.02	94.08
20923	davy	0.02	94.08
20924	harcourt	0.02	94.08
20925	showered	0.02	94.08
20926	chunks	0.02	94.09
20927	ignacio	0.02	94.09
20928	lodges	0.02	94.09
20929	claremont	0.02	94.09
20930	erwin	0.02	94.09
20931	staunch	0.02	94.09
20932	este	0.02	94.09
20933	amor	0.02	94.09
20934	inflated	0.02	94.09
20935	randomness	0.02	94.09
20936	sven	0.02	94.09
20937	escalated	0.02	94.09
20938	elgin	0.02	94.09
20939	fargo	0.02	94.09
20940	dnn	0.02	94.09
20941	serge	0.02	94.09
20942	internment	0.02	94.09
20943	abnormalities	0.02	94.09
20944	anthologies	0.02	94.09
20945	dis	0.02	94.09
20946	shovel	0.02	94.09
20947	bloomington	0.02	94.09
20948	forster	0.02	94.09
20949	nix	0.02	94.09
20950	flocks	0.02	94.09
20951	welles	0.02	94.09
20952	bengals	0.02	94.09
20953	ls	0.02	94.09
20954	macleod	0.02	94.09
20955	patriarchal	0.02	94.09
20956	aisles	0.02	94.09
20957	overtook	0.02	94.09
20958	arcadia	0.02	94.09
20959	repulsion	0.02	94.09
20960	sbs	0.02	94.09
20961	marcia	0.02	94.09
20962	disadvantaged	0.02	94.09
20963	jamal	0.02	94.09
20964	customized	0.02	94.09
20965	lanterns	0.02	94.09
20966	testosterone	0.02	94.09
20967	minima	0.02	94.09
20968	ravaged	0.02	94.09
20969	lauderdale	0.02	94.09
20970	mora	0.02	94.09
20971	incline	0.02	94.09
20972	orientations	0.02	94.09
20973	longstanding	0.02	94.09
20974	succumbed	0.02	94.09
20975	barns	0.02	94.10
20976	parapet	0.02	94.10
20977	troopers	0.02	94.10
20978	bharatiya	0.02	94.10
20979	deficiencies	0.02	94.10
20980	tits	0.02	94.10
20981	discourage	0.02	94.10
20982	quantified	0.02	94.10
20983	301	0.02	94.10
20984	sandals	0.02	94.10
20985	immature	0.02	94.10
20986	toro	0.02	94.10
20987	lien	0.02	94.10
20988	comedians	0.02	94.10
20989	badger	0.02	94.10
20990	massacres	0.02	94.10
20991	oscillatory	0.02	94.10
20992	resented	0.02	94.10
20993	chichester	0.02	94.10
20994	recapture	0.02	94.10
20995	alsace	0.02	94.10
20996	esteemed	0.02	94.10
20997	atrium	0.02	94.10
20998	apologies	0.02	94.10
20999	dashboard	0.02	94.10
21000	bao	0.02	94.10
21001	sakura	0.02	94.10
21002	sima	0.02	94.10
21003	palo	0.02	94.10
21004	classed	0.02	94.10
21005	hoffmann	0.02	94.10
21006	multiply	0.02	94.10
21007	easiest	0.02	94.10
21008	fairbanks	0.02	94.10
21009	paws	0.02	94.10
21010	vila	0.02	94.10
21011	ascend	0.02	94.10
21012	botanic	0.02	94.10
21013	chatter	0.02	94.10
21014	grossed	0.02	94.10
21015	thereupon	0.02	94.10
21016	blogs	0.02	94.10
21017	crunch	0.02	94.10
21018	trojans	0.02	94.10
21019	rhea	0.02	94.10
21020	phonons	0.02	94.10
21021	requiem	0.02	94.10
21022	restarted	0.02	94.10
21023	soundtracks	0.02	94.10
21024	himalayas	0.02	94.11
21025	gazes	0.02	94.11
21026	rupture	0.02	94.11
21027	cuffs	0.02	94.11
21028	pleasantly	0.02	94.11
21029	socioeconomic	0.02	94.11
21030	spurious	0.02	94.11
21031	genevieve	0.02	94.11
21032	penitentiary	0.02	94.11
21033	provocative	0.02	94.11
21034	pathogens	0.02	94.11
21035	issuance	0.02	94.11
21036	gesellschaft	0.02	94.11
21037	alexa	0.02	94.11
21038	hypothesized	0.02	94.11
21039	gabled	0.02	94.11
21040	accompanies	0.02	94.11
21041	tatiana	0.02	94.11
21042	markovian	0.02	94.11
21043	epilogue	0.02	94.11
21044	richness	0.02	94.11
21045	upgrading	0.02	94.11
21046	hawke	0.02	94.11
21047	progressing	0.02	94.11
21048	marissa	0.02	94.11
21049	leukemia	0.02	94.11
21050	rosy	0.02	94.11
21051	bowing	0.02	94.11
21052	pods	0.02	94.11
21053	piecewise	0.02	94.11
21054	scissors	0.02	94.11
21055	xy	0.02	94.11
21056	iec	0.02	94.11
21057	dilute	0.02	94.11
21058	maia	0.02	94.11
21059	tipping	0.02	94.11
21060	abolitionist	0.02	94.11
21061	scribe	0.02	94.11
21062	johnstone	0.02	94.11
21063	tricky	0.02	94.11
21064	daggers	0.02	94.11
21065	bled	0.02	94.11
21066	colliding	0.02	94.11
21067	preferential	0.02	94.11
21068	bestseller	0.02	94.11
21069	severn	0.02	94.11
21070	speechless	0.02	94.11
21071	enclave	0.02	94.11
21072	linger	0.02	94.11
21073	cornerback	0.02	94.11
21074	refractive	0.02	94.12
21075	stead	0.02	94.12
21076	obscene	0.02	94.12
21077	tabloid	0.02	94.12
21078	cuthbert	0.02	94.12
21079	habitation	0.02	94.12
21080	pens	0.02	94.12
21081	emit	0.02	94.12
21082	intern	0.02	94.12
21083	hacker	0.02	94.12
21084	westbound	0.02	94.12
21085	distracting	0.02	94.12
21086	flatly	0.02	94.12
21087	conde	0.02	94.12
21088	tiled	0.02	94.12
21089	partitioning	0.02	94.12
21090	rediscovered	0.02	94.12
21091	threaded	0.02	94.12
21092	pitted	0.02	94.12
21093	narayan	0.02	94.12
21094	humanoid	0.02	94.12
21095	nightstand	0.02	94.12
21096	scramble	0.02	94.12
21097	shutdown	0.02	94.12
21098	stucco	0.02	94.12
21099	showcasing	0.02	94.12
21100	juliana	0.02	94.12
21101	png	0.02	94.12
21102	rags	0.02	94.12
21103	sweeps	0.02	94.12
21104	chancery	0.02	94.12
21105	212	0.02	94.12
21106	looting	0.02	94.12
21107	tx	0.02	94.12
21108	evicted	0.02	94.12
21109	breasted	0.02	94.12
21110	pba	0.02	94.12
21111	metaphysical	0.02	94.12
21112	disadvantages	0.02	94.12
21113	学	0.02	94.12
21114	kurds	0.02	94.12
21115	rourke	0.02	94.12
21116	karabakh	0.02	94.12
21117	colossal	0.02	94.12
21118	unitarian	0.02	94.12
21119	cipher	0.02	94.12
21120	235	0.02	94.12
21121	dictionaries	0.02	94.12
21122	layton	0.02	94.12
21123	skipping	0.02	94.12
21124	instruct	0.02	94.13
21125	retracted	0.02	94.13
21126	angelina	0.02	94.13
21127	subsided	0.02	94.13
21128	vedic	0.02	94.13
21129	triassic	0.02	94.13
21130	affirm	0.02	94.13
21131	housemates	0.02	94.13
21132	camels	0.02	94.13
21133	annealing	0.02	94.13
21134	foes	0.02	94.13
21135	extremity	0.02	94.13
21136	klan	0.02	94.13
21137	bethe	0.02	94.13
21138	illuminating	0.02	94.13
21139	bps	0.02	94.13
21140	softness	0.02	94.13
21141	mbe	0.02	94.13
21142	blazed	0.02	94.13
21143	hilltop	0.02	94.13
21144	prematurely	0.02	94.13
21145	oxides	0.02	94.13
21146	mcdonnell	0.02	94.13
21147	chico	0.02	94.13
21148	grams	0.02	94.13
21149	ignatius	0.02	94.13
21150	ade	0.02	94.13
21151	eastbound	0.02	94.13
21152	ata	0.02	94.13
21153	phu	0.02	94.13
21154	disused	0.02	94.13
21155	guernsey	0.02	94.13
21156	mobilized	0.02	94.13
21157	pruning	0.02	94.13
21158	breakers	0.02	94.13
21159	melinda	0.02	94.13
21160	reassure	0.02	94.13
21161	himalayan	0.02	94.13
21162	assembling	0.02	94.13
21163	wexford	0.02	94.13
21164	amenable	0.02	94.13
21165	felicity	0.02	94.13
21166	pieter	0.02	94.13
21167	exalted	0.02	94.13
21168	manifests	0.02	94.13
21169	dvds	0.02	94.13
21170	guantanamo	0.02	94.13
21171	childbirth	0.02	94.13
21172	bree	0.02	94.13
21173	isla	0.02	94.13
21174	huffed	0.02	94.14
21175	malignant	0.02	94.14
21176	specifying	0.02	94.14
21177	terminates	0.02	94.14
21178	rouse	0.02	94.14
21179	alfa	0.02	94.14
21180	commandos	0.02	94.14
21181	antisemitism	0.02	94.14
21182	tenderly	0.02	94.14
21183	malls	0.02	94.14
21184	muller	0.02	94.14
21185	hungarians	0.02	94.14
21186	thereon	0.02	94.14
21187	coloration	0.02	94.14
21188	begs	0.02	94.14
21189	saratoga	0.02	94.14
21190	helplessly	0.02	94.14
21191	roofed	0.02	94.14
21192	wrongly	0.02	94.14
21193	staggering	0.02	94.14
21194	gonzales	0.02	94.14
21195	suicidal	0.02	94.14
21196	attenuation	0.02	94.14
21197	specificity	0.02	94.14
21198	introductions	0.02	94.14
21199	informant	0.02	94.14
21200	bottleneck	0.02	94.14
21201	ami	0.02	94.14
21202	figurative	0.02	94.14
21203	presenters	0.02	94.14
21204	syntactic	0.02	94.14
21205	thugs	0.02	94.14
21206	fingerprints	0.02	94.14
21207	bol	0.02	94.14
21208	demoted	0.02	94.14
21209	ley	0.02	94.14
21210	beaming	0.02	94.14
21211	donetsk	0.02	94.14
21212	wd	0.02	94.14
21213	propto	0.02	94.14
21214	bondage	0.02	94.14
21215	modernism	0.02	94.14
21216	lyle	0.02	94.14
21217	pinnacle	0.02	94.14
21218	antrim	0.02	94.14
21219	ferris	0.02	94.14
21220	lashed	0.02	94.14
21221	climatic	0.02	94.14
21222	undo	0.02	94.14
21223	perpetrator	0.02	94.14
21224	showcases	0.02	94.14
21225	hysterical	0.02	94.15
21226	incidental	0.02	94.15
21227	prudent	0.02	94.15
21228	imperialism	0.02	94.15
21229	kamen	0.02	94.15
21230	douglass	0.02	94.15
21231	jordanian	0.02	94.15
21232	magma	0.02	94.15
21233	countable	0.02	94.15
21234	gull	0.02	94.15
21235	kern	0.02	94.15
21236	167	0.02	94.15
21237	yank	0.02	94.15
21238	murderers	0.02	94.15
21239	kgb	0.02	94.15
21240	naturalized	0.02	94.15
21241	eine	0.02	94.15
21242	siegel	0.02	94.15
21243	correlate	0.02	94.15
21244	fractures	0.02	94.15
21245	ingram	0.02	94.15
21246	xmm	0.02	94.15
21247	208	0.02	94.15
21248	usgs	0.02	94.15
21249	jumper	0.02	94.15
21250	stemmed	0.02	94.15
21251	downloadable	0.02	94.15
21252	eviction	0.02	94.15
21253	peking	0.02	94.15
21254	cynical	0.02	94.15
21255	hedges	0.02	94.15
21256	sleeps	0.02	94.15
21257	amateurs	0.02	94.15
21258	1768	0.02	94.15
21259	ccp	0.02	94.15
21260	delilah	0.02	94.15
21261	162	0.02	94.15
21262	drafts	0.02	94.15
21263	prized	0.02	94.15
21264	darting	0.02	94.15
21265	overdose	0.02	94.15
21266	fledged	0.02	94.15
21267	το	0.02	94.15
21268	161	0.02	94.15
21269	elegance	0.02	94.15
21270	jacks	0.02	94.15
21271	axiom	0.02	94.15
21272	maris	0.02	94.15
21273	towels	0.02	94.15
21274	mcintyre	0.02	94.15
21275	nighttime	0.02	94.16
21276	hidalgo	0.02	94.16
21277	multimodal	0.02	94.16
21278	1773	0.02	94.16
21279	palette	0.02	94.16
21280	duval	0.02	94.16
21281	taps	0.02	94.16
21282	caden	0.02	94.16
21283	siamese	0.02	94.16
21284	knowingly	0.02	94.16
21285	translators	0.02	94.16
21286	mutter	0.02	94.16
21287	minerva	0.02	94.16
21288	imaginative	0.02	94.16
